id,150
photo,66975.jpg
web_name,Milivojevic
team_code,31
status,a
code,66975
first_name,Luka
second_name,Milivojevic
squad_number,4
news,
now_cost,63
news_added,None
chance_of_playing_this_round,None
chance_of_playing_next_round,None
value_form,0.8
value_season,18.6
cost_change_start,-2
cost_change_event,0
cost_change_start_fall,2
cost_change_event_fall,0
in_dreamteam,False
dreamteam_count,3
selected_by_percent,7.3
form,5.0
transfers_out,600798
transfers_in,549417
transfers_out_event,1758
transfers_in_event,3641
loans_in,0
loans_out,0
loaned_in,0
loaned_out,0
total_points,117
event_points,2
points_per_game,4.0
ep_this,4.5
ep_next,5.0
special,False
minutes,2610
goals_scored,8
assists,1
clean_sheets,9
goals_conceded,39
own_goals,0
penalties_saved,0
penalties_missed,1
yellow_cards,8
red_cards,0
saves,0
bonus,17
bps,526
influence,790.4
creativity,627.9
threat,382.0
ict_index,180.1
ea_index,0
element_type,3
team,7
